"The background color for the arrows' drag/reveal container","The background color for the arrows' drag/reveal container"
"The background color for the tabs main wrapper","The background color for the tabs main wrapper"
"The background color for the thumbs main wrapper","The background color for the thumbs main wrapper"
"The background color to be applied when the Module loads as a Modal","The background color to be applied when the Module loads as a Modal"
"The blur amount in pixels to apply to the Paintbrush image","The blur amount in pixels to apply to the Paintbrush image"
"The blur amount in pixels to use for the CSS box-shadow","The blur amount in pixels to use for the CSS box-shadow"
"The blur amount in pixels to use for the CSS text-shadow","The blur amount in pixels to use for the CSS text-shadow"
"The blur filter strength for the Blur scroll effect (px)","The blur filter strength for the Blur scroll effect (px)"
"The blur value for the <a href=""https://www.w3schools.com/csSref/css3_pr_box-shadow.asp"" target=""_blank"">CSS box-shadow</a> applied to the <a href=""http://docs.themepunch.com/slider-revolution/slicey-addon/#add-slicey-layers"" target=""_blank"">Slicey Layers</a>.  Enter ""0"" for no shadow.","The blur value for the <a href=""https://www.w3schools.com/csSref/css3_pr_box-shadow.asp"" target=""_blank"">CSS box-shadow</a> applied to the <a href=""http://docs.themepunch.com/slider-revolution/slicey-addon/#add-slicey-layers"" target=""_blank"">Slicey Layers</a>.  Enter ""0"" for no shadow."
"The blur-radius value for the Layer's <a href='https://www.w3schools.com/CSSref/css3_pr_text-shadow.asp' target='_blank'>text-shadow</a>","The blur-radius value for the Layer's <a href='https://www.w3schools.com/CSSref/css3_pr_text-shadow.asp' target='_blank'>text-shadow</a>"
"The blur-radius value for the Layer's <a href='https://www.w3schools.com/cssref/css3_pr_box-shadow.asp' target='_blank'>box-shadow</a>","The blur-radius value for the Layer's <a href='https://www.w3schools.com/cssref/css3_pr_box-shadow.asp' target='_blank'>box-shadow</a>"
"The border color for the Layer on mouse hover","The border color for the Layer on mouse hover"
"The border radius for the navigation arrows' drag/reveal container","The border radius for the navigation arrows' drag/reveal container"
"The border's bottom size (border-bottom-width)","The border's bottom size (border-bottom-width)"
"The border's bottom size (border-bottom-width) for the Layer on mouse hover","The border's bottom size (border-bottom-width) for the Layer on mouse hover"
"The border's left size (border-left-width)","The border's left size (border-left-width)"
"The border's left size (border-left-width) for the Layer on mouse hover","The border's left size (border-left-width) for the Layer on mouse hover"
"The border's right size (border-right-width)","The border's right size (border-right-width)"
"The border's right size (border-right-width) for the Layer on mouse hover","The border's right size (border-right-width) for the Layer on mouse hover"
"The border's top size (border-top-width)","The border's top size (border-top-width)"
"The border's top size (border-top-width) for the Layer on mouse hover","The border's top size (border-top-width) for the Layer on mouse hover"
"The border/stroke color of the currently selected SVG Layer","The border/stroke color of the currently selected SVG Layer"
"The border/stroke width/size of the currently selected SVG Layer","The border/stroke width/size of the currently selected SVG Layer"
"The bottom margin for the currently Selected Layer.  Useful for rows/columns.","The bottom margin for the currently Selected Layer.  Useful for rows/columns."
"The bottom padding for the currently Selected Layer","The bottom padding for the currently Selected Layer"
"The bottom-left corner border-radius (px or %)","The bottom-left corner border-radius (px or %)"
"The bottom-left corner border-radius for the Layer on mouse hover (px or %)","The bottom-left corner border-radius for the Layer on mouse hover (px or %)"
"The bottom-right corner border-radius (px or %)","The bottom-right corner border-radius (px or %)"
"The bottom-right corner border-radius for the Layer on mouse hover (px or %)","The bottom-right corner border-radius for the Layer on mouse hover (px or %)"
"The char/word/line <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/rotate' target='_blank'>2D Rotation</a> for the selected animation frame.  Accepts positive and negative values.","The char/word/line <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/rotate' target='_blank'>2D Rotation</a> for the selected animation frame.  Accepts positive and negative values."
"The char/word/line opacity to apply to the currently selected animation frame","The char/word/line opacity to apply to the currently selected animation frame"
"The color for the bubble's shadow","The color for the bubble's shadow"
"The color for the divider line's CSS box-shadow","The color for the divider line's CSS box-shadow"
"The color for the icon's text-shadow","The color for the icon's text-shadow"
"The color for the polyfold effect.  In general this should match the page content's background color","The color for the polyfold effect.  In general this should match the page content's background color"
"The color of the currently selected SVG Layer","The color of the currently selected SVG Layer"
"The color of the divider line that seperates the before/after view","The color of the divider line that seperates the before/after view"
"The color of the spinner/preloader that shows before the Module first loads","The color of the spinner/preloader that shows before the Module first loads"
"The color to be used for the CSS box-shadow","The color to be used for the CSS box-shadow"
"The color to use for the drag/reveal navigation icons","The color to use for the drag/reveal navigation icons"
"The css background-repeat value for the Layer's background image","The css background-repeat value for the Layer's background image"
"The css background-repeat value for the Slider's global background image","The css background-repeat value for the Slider's global background image"
"The css background-size value for the Layer's background image","The css background-size value for the Layer's background image"
"The css background-size value for the Slider's global background image","The css background-size value for the Slider's global background image"
"The default CSS background-position for the Slide's main background image","The default CSS background-position for the Slide's main background image"
"The default WordPress Image size to be used for the Slide's main  background images","The default WordPress Image size to be used for the Slide's main  background images"
"The default WordPress Image size to be used when the image is loaded","The default WordPress Image size to be used when the image is loaded"
"The default align behavior for Layers.  If enabled, Layers will be aligned to the entire Module and if disabled Layers will align to the device breakpoint grid area.","The default align behavior for Layers.  If enabled, Layers will be aligned to the entire Module and if disabled Layers will align to the device breakpoint grid area."
"The default css background-repeat value for the Slide's main background image","The default css background-repeat value for the Slide's main background image"
"The default css background-size value for the Slide's main background image","The default css background-size value for the Slide's main background image"
"The default cursor to use when the on-click animation is enabled","The default cursor to use when the on-click animation is enabled"
"The default duration to apply for each Slide before they change","The default duration to apply for each Slide before they change"
"The default easing duration in milliseconds","The default easing duration in milliseconds"
"The default easing equation.  <a href='https://greensock.com/ease-visualizer' target=_'blank'>View visualization</a>","The default easing equation.  <a href='https://greensock.com/ease-visualizer' target=_'blank'>View visualization</a>"
"The default end x position for the PanZoom movement","The default end x position for the PanZoom movement"
"The default ending image blur for the PanZoom effect (px)","The default ending image blur for the PanZoom effect (px)"
"The default ending rotation for the PanZoom effect (deg)","The default ending rotation for the PanZoom effect (deg)"
"The default ending y position for the PanZoom movement","The default ending y position for the PanZoom movement"
"The default ending zoom percentage","The default ending zoom percentage"
"The default height for each individual tab","The default height for each individual tab"
"The default height for each individual thumb","The default height for each individual thumb"
"The default height for the writing hand image (the image will be responsive by default)","The default height for the writing hand image (the image will be responsive by default)"
"The default size of each particle in pixels.","The default size of each particle in pixels."
"The default starting image blur for the PanZoom effect (px)","The default starting image blur for the PanZoom effect (px)"
"The default starting rotation for the PanZoom effect (deg)","The default starting rotation for the PanZoom effect (deg)"
"The default starting x position for the PanZoom movement","The default starting x position for the PanZoom movement"
"The default starting y position for the PanZoom movement","The default starting y position for the PanZoom movement"
"The default starting zoom percentage","The default starting zoom percentage"
"The default transition duration to be applied to newly created Slides","The default transition duration to be applied to newly created Slides"
"The default transition to be applied to newly created Slides","The default transition to be applied to newly created Slides"
"The default viewport.  This option will always be enabled","The default viewport.  This option will always be enabled"
"The default width for each individual tab","The default width for each individual tab"
"The default width for each individual thumb","The default width for each individual thumb"
"The default width for the writing hand image (the image will be responsive by default)","The default width for the writing hand image (the image will be responsive by default)"
"The degree value for the 3D rotation applied to the non-active items","The degree value for the 3D rotation applied to the non-active items"
"The delay time between each animation for the individual characters/words/lines","The delay time between each animation for the individual characters/words/lines"
"The delay will be applied after this many words are typed","The delay will be applied after this many words are typed"
"The directory %1 is not writable by server.","The directory %1 is not writable by server."
"The distance at which the particles will jump to in random directions away from the mouse.","The distance at which the particles will jump to in random directions away from the mouse."
"The duration in milliseconds for the simplified transitions","The duration in milliseconds for the simplified transitions"
"The duration to be used for the alternate first Slide transition","The duration to be used for the alternate first Slide transition"
"The duration/speed in milliseconds for the initial Arrows transition","The duration/speed in milliseconds for the initial Arrows transition"
"The easing duration for the Scroll Action in milliseconds","The easing duration for the Scroll Action in milliseconds"
"The easing duration in milliseconds","The easing duration in milliseconds"
"The easing equation for the 'IN' animation","The easing equation for the 'IN' animation"
"The easing equation for the 'OUT' animation","The easing equation for the 'OUT' animation"
"The easing equation for the Scroll Action.  <a href='https://greensock.com/ease-visualizer' target=_'blank'>View visualization</a>","The easing equation for the Scroll Action.  <a href='https://greensock.com/ease-visualizer' target=_'blank'>View visualization</a>"
"The easing equation for when the carousel changes from one Slide to the next","The easing equation for when the carousel changes from one Slide to the next"
"The easing equation to apply for the on-click animation","The easing equation to apply for the on-click animation"
"The easing equation to be applied for each animation","The easing equation to be applied for each animation"
"The easing equation to be applied to the animated content as the page scrolls","The easing equation to be applied to the animated content as the page scrolls"
"The easing equation to be used for the initial reveal animation","The easing equation to be used for the initial reveal animation"
"The easing equation to be used for the loop animation","The easing equation to be used for the loop animation"
"The easing equation to use for the CSS transition as the page is scrolled","The easing equation to use for the CSS transition as the page is scrolled"
"The easing equation to use for the hover transition","The easing equation to use for the hover transition"
"The easing equation to use for the reveal effect","The easing equation to use for the reveal effect"
"The easing equation to use for the revealer's overlay","The easing equation to use for the revealer's overlay"
"The easing equation to use for the selected animation","The easing equation to use for the selected animation"
"The easing equation.  <a href='https://greensock.com/ease-visualizer' target=_'blank'>View visualization</a>","The easing equation.  <a href='https://greensock.com/ease-visualizer' target=_'blank'>View visualization</a>"
"The easing function applied to the interaction movement","The easing function applied to the interaction movement"
"The easing function applied to the transition","The easing function applied to the transition"
"The end x position for the PanZoom movement","The end x position for the PanZoom movement"
"The ending <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/blur' target='_blank'>blur filter</a> value for the loop animation","The ending <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/blur' target='_blank'>blur filter</a> value for the loop animation"
"The ending <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>brightness filter</a> value for the loop animation","The ending <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>brightness filter</a> value for the loop animation"
"The ending <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the loop animation","The ending <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the loop animation"
"The ending blur value for the Slides <a href=""http://docs.themepunch.com/slider-revolution/slide-background/#image"" target=""_blank"">main background image</a>.","The ending blur value for the Slides <a href=""http://docs.themepunch.com/slider-revolution/slide-background/#image"" target=""_blank"">main background image</a>."
"The ending image blur for the PanZoom effect (px)","The ending image blur for the PanZoom effect (px)"
"The ending rotateX value (horizontal plane) for the loop animation.  Accepts positive and negative values.","The ending rotateX value (horizontal plane) for the loop animation.  Accepts positive and negative values."
"The ending rotateY value (horizontal plane) for the loop animation.  Accepts positive and negative values.","The ending rotateY value (horizontal plane) for the loop animation.  Accepts positive and negative values."
"The ending rotation for the PanZoom effect (deg)","The ending rotation for the PanZoom effect (deg)"
"The ending rotation value (2D) for the loop animation.  Accepts positive and negative values.","The ending rotation value (2D) for the loop animation.  Accepts positive and negative values."
"The ending scale percentage for the Slides <a href=""http://docs.themepunch.com/slider-revolution/slide-background/#image"" target=""_blank"">main background image</a>.","The ending scale percentage for the Slides <a href=""http://docs.themepunch.com/slider-revolution/slide-background/#image"" target=""_blank"">main background image</a>."
"The ending scaleX value (width) for the loop animation","The ending scaleX value (width) for the loop animation"
"The ending scaleY value (height) for the loop animation","The ending scaleY value (height) for the loop animation"
"The ending skewX value (horizontal plane) for the loop animation","The ending skewX value (horizontal plane) for the loop animation"
"The ending skewY value (vertical plane) for the loop animation","The ending skewY value (vertical plane) for the loop animation"
"The ending transparency for the loop animation","The ending transparency for the loop animation"
"The ending values for the Layer's very first animation","The ending values for the Layer's very first animation"
"The ending y position for the PanZoom movement","The ending y position for the PanZoom movement"
"The ending zoom percentage","The ending zoom percentage"
"The graphic's offsetX position in relation to the Layer as it's drawn","The graphic's offsetX position in relation to the Layer as it's drawn"
"The graphic's offsetY position in relation to the Layer as it's drawn","The graphic's offsetY position in relation to the Layer as it's drawn"
"The gravity direction in which the icons will bounce toward and away from each other","The gravity direction in which the icons will bounce toward and away from each other"
"The height of the navigation preview image","The height of the navigation preview image"
"The height of the progress bar in pixels","The height of the progress bar in pixels"
"The horizontal movement speed for the effect","The horizontal movement speed for the effect"
"The horizontal offset for the <a href='https://www.w3schools.com/CSSref/css3_pr_text-shadow.asp' target='_blank'>text-shadow</a>","The horizontal offset for the <a href='https://www.w3schools.com/CSSref/css3_pr_text-shadow.asp' target='_blank'>text-shadow</a>"
"The horizontal offset for the <a href='https://www.w3schools.com/cssref/css3_pr_box-shadow.asp' target='_blank'>box-shadow</a>","The horizontal offset for the <a href='https://www.w3schools.com/cssref/css3_pr_box-shadow.asp' target='_blank'>box-shadow</a>"
"The html/text for the selected Layer's content.  'Idle' is the default text.  And 'Toggle' is alternative text to show when the Layer is clicked.","The html/text for the selected Layer's content.  'Idle' is the default text.  And 'Toggle' is alternative text to show when the Layer is clicked."
"The image graphic to use for the writing hand","The image graphic to use for the writing hand"
"The initial volume for the video/audio.  Choose a number between 0-100","The initial volume for the video/audio.  Choose a number between 0-100"
"The left margin for the currently Selected Layer.  Useful for rows/columns.","The left margin for the currently Selected Layer.  Useful for rows/columns."
"The left padding for the currently Selected Layer","The left padding for the currently Selected Layer"
"The link to the post","The link to the post"
"The lowest opacity level the particles will animate to.","The lowest opacity level the particles will animate to."
"The main color for the chosen reveal effect","The main color for the chosen reveal effect"
"The main color for the revealer's overlay","The main color for the revealer's overlay"
"The maximum amplitude for any given snowflake.  This acts as the snowflake's gravity","The maximum amplitude for any given snowflake.  This acts as the snowflake's gravity"
"The maximum characters/letters to display for the paramater","The maximum characters/letters to display for the paramater"
"The maximum distance the particles need to be from the mouse before the connected lines are drawn.","The maximum distance the particles need to be from the mouse before the connected lines are drawn."
"The maximum distance the particles need to be from the mouse before the particles are scaled.","The maximum distance the particles need to be from the mouse before the particles are scaled."
"The maximum height for the shape once its fully drawn","The maximum height for the shape once its fully drawn"
"The maximum number of Slides that will be visible at any given time.  View the documentation below to learn how to set a minimum.","The maximum number of Slides that will be visible at any given time.  View the documentation below to learn how to set a minimum."
"The maximum number of bends the bubble can have.  A low number will produce subtle distortion and a higher number will often break off into additional bubbles","The maximum number of bends the bubble can have.  A low number will produce subtle distortion and a higher number will often break off into additional bubbles"
"The maximum number of particles to display at any given time.","The maximum number of particles to display at any given time."
"The maximum number of tabs that should be visible regardless of the screen size","The maximum number of tabs that should be visible regardless of the screen size"
"The maximum number of thumbs that should be visible regardless of the screen size","The maximum number of thumbs that should be visible regardless of the screen size"
"The maximum opacity for any given snowflake","The maximum opacity for any given snowflake"
"The maximum percentage the image can zoom to","The maximum percentage the image can zoom to"
"The maximum size for any given snowflake","The maximum size for any given snowflake"
"The maximum size in pixels the particles will scale to.","The maximum size in pixels the particles will scale to."
"The maximum speed for any given snowflake","The maximum speed for any given snowflake"
"The minimum amplitude for any given snowflake.  This acts as the snowflake's gravity","The minimum amplitude for any given snowflake.  This acts as the snowflake's gravity"
"The minimum opacity for any given snowflake","The minimum opacity for any given snowflake"
"The minimum opacity to apply when the opacity is randomized.","The minimum opacity to apply when the opacity is randomized."
"The minimum percentage the image can zoom to","The minimum percentage the image can zoom to"
"The minimum size for any given snowflake","The minimum size for any given snowflake"
"The minimum size for randomized sizes.","The minimum size for randomized sizes."
"The minimum speed for any given snowflake","The minimum speed for any given snowflake"
"The minimum speed the particles will move if the movement is randomized.","The minimum speed the particles will move if the movement is randomized."
"The minimum width for each individual tab","The minimum width for each individual tab"
"The minimum width for each individual thumb","The minimum width for each individual thumb"
"The module dimensions will automatically<br>adjust to the surrounding container width,<br>keeping its aspect ratio.","The module dimensions will automatically<br>adjust to the surrounding container width,<br>keeping its aspect ratio."
"The module will always fit the full area<br>withing the web-page.","The module will always fit the full area<br>withing the web-page."
"The module will always span across the<br>full-width of the web-page. The height can<br>be flexible depending on other settings.","The module will always span across the<br>full-width of the web-page. The height can<br>be flexible depending on other settings."
"The module will be positioned at the top of the screen at all times.  Useful for creating sticky menus.","The module will be positioned at the top of the screen at all times.  Useful for creating sticky menus."
"The mouse interaction transition time in milliseconds","The mouse interaction transition time in milliseconds"
"The movement speed for the Slide's Layers when the effect(s) occur","The movement speed for the Slide's Layers when the effect(s) occur"
"The movement speed for the Slide's main background when the effect(s) occur","The movement speed for the Slide's main background when the effect(s) occur"
"The movement strength that will be applied to the Slide's main background image","The movement strength that will be applied to the Slide's main background image"
"The number of fingers needed in the swipe action for a Slide change to occur","The number of fingers needed in the swipe action for a Slide change to occur"
"The number of horizontal segments for the 3D camera","The number of horizontal segments for the 3D camera"
"The number of radians applied to the camera's sphere","The number of radians applied to the camera's sphere"
"The number of slots/boxes to use for slot-based transitions","The number of slots/boxes to use for slot-based transitions"
"The number of times the Layer's selected timeline should loop.  Enter '-1' to loop continously throughout the life-cycle of the current Slide","The number of times the Layer's selected timeline should loop.  Enter '-1' to loop continously throughout the life-cycle of the current Slide"
"The number of vertical segments for the 3D camera","The number of vertical segments for the 3D camera"
"The offset-x value for the <a href=""https://developer.mozilla.org/en-US/docs/Web/CSS/box-shadow"" target=""_blank"">CSS box-shadow</a>","The offset-x value for the <a href=""https://developer.mozilla.org/en-US/docs/Web/CSS/box-shadow"" target=""_blank"">CSS box-shadow</a>"
"The offset-y value for the <a href=""https://developer.mozilla.org/en-US/docs/Web/CSS/box-shadow"" target=""_blank"">CSS box-shadow</a>","The offset-y value for the <a href=""https://developer.mozilla.org/en-US/docs/Web/CSS/box-shadow"" target=""_blank"">CSS box-shadow</a>"
"The on-click animation duration in milliseconds","The on-click animation duration in milliseconds"
"The only restriction is that identifiable people may not appear in a bad light or in a way that they may find offensive, unless they give their consent.","The only restriction is that identifiable people may not appear in a bad light or in a way that they may find offensive, unless they give their consent."
"The opacity level for the connected lines when the grab effect takes place.","The opacity level for the connected lines when the grab effect takes place."
"The overlay image which creates the distortion effect","The overlay image which creates the distortion effect"
"The page will scroll to content below the Slider, and this offset will add or subtract pixels to the total amount scrolled.","The page will scroll to content below the Slider, and this offset will add or subtract pixels to the total amount scrolled."
"The parallax depth level to use for the Layer.  Level values are defined in the Slider Settings.","The parallax depth level to use for the Layer.  Level values are defined in the Slider Settings."
"The percentage of the Layer to apply the clip-path mask to.  The number '0' would represent completely hidden and '100' represent completely visible.","The percentage of the Layer to apply the clip-path mask to.  The number '0' would represent completely hidden and '100' represent completely visible."
"The percentage of your content's width to use when the spike(s) are drawn on the left side","The percentage of your content's width to use when the spike(s) are drawn on the left side"
"The percentage of your content's width to use when the spike(s) are drawn on the right side","The percentage of your content's width to use when the spike(s) are drawn on the right side"
"The percentage the Slider is in the page's viewport before the effect(s) are applied","The percentage the Slider is in the page's viewport before the effect(s) are applied"
"The pictures are free for personal and even for commercial use.","The pictures are free for personal and even for commercial use."
"The point in the timeline where the looping should begin","The point in the timeline where the looping should begin"
"The preloader spinner to show as the reveal effect occurs","The preloader spinner to show as the reveal effect occurs"
"The responsive grid height (in pixels) for the Desktop viewport","The responsive grid height (in pixels) for the Desktop viewport"
"The responsive grid height (in pixels) for the Laptop viewport","The responsive grid height (in pixels) for the Laptop viewport"
"The responsive grid height (in pixels) for the Tablet viewport","The responsive grid height (in pixels) for the Tablet viewport"
"The responsive grid width (in pixels) for the Desktop viewport","The responsive grid width (in pixels) for the Desktop viewport"
"The responsive grid width (in pixels) for the Laptop viewport","The responsive grid width (in pixels) for the Laptop viewport"
"The responsive grid width (in pixels) for the Tablet viewport","The responsive grid width (in pixels) for the Tablet viewport"
"The rgba color for the Layer's <a href='https://www.w3schools.com/CSSref/css3_pr_text-shadow.asp' target='_blank'>text-shadow</a>","The rgba color for the Layer's <a href='https://www.w3schools.com/CSSref/css3_pr_text-shadow.asp' target='_blank'>text-shadow</a>"
"The rgba color for the Layer's <a href='https://www.w3schools.com/cssref/css3_pr_box-shadow.asp' target='_blank'>box-shadow</a>","The rgba color for the Layer's <a href='https://www.w3schools.com/cssref/css3_pr_box-shadow.asp' target='_blank'>box-shadow</a>"
"The right margin for the currently Selected Layer.  Useful for rows/columns.","The right margin for the currently Selected Layer.  Useful for rows/columns."
"The right padding for the currently Selected Layer","The right padding for the currently Selected Layer"
"The selected animation will only start when it's called from a <a href='http://docs.themepunch.com/slider-revolution/layer-actions/' target=_'blank'>Layer Action</a>","The selected animation will only start when it's called from a <a href='http://docs.themepunch.com/slider-revolution/layer-actions/' target=_'blank'>Layer Action</a>"
"The sensitivity speed for the Parallax effect(s) on mouse-move","The sensitivity speed for the Parallax effect(s) on mouse-move"
"The size of the Exploding Layer particles in pixels","The size of the Exploding Layer particles in pixels"
"The size of the brush effect in pixels","The size of the brush effect in pixels"
"The size of the drag/reveal icons in pixels","The size of the drag/reveal icons in pixels"
"The size of the image that will be loaded, defined by WP Main Menu -> Settings -> Media -> Image Sizes","The size of the image that will be loaded, defined by WP Main Menu -> Settings -> Media -> Image Sizes"
"The slider's alias is used to define a unique shortcode","The slider's alias is used to define a unique shortcode"
"The smallest size in pixels the particles will animate to.","The smallest size in pixels the particles will animate to."
"The space between each individual tab (in pixels)","The space between each individual tab (in pixels)"
"The space between each individual thumb (in pixels)","The space between each individual thumb (in pixels)"
"The space in pixels between the move/drag arrows before they are moved into place","The space in pixels between the move/drag arrows before they are moved into place"
"The spacing between the bullets (in pixels)","The spacing between the bullets (in pixels)"
"The speed at which each sequenced lines will be deleted in milliseconds","The speed at which each sequenced lines will be deleted in milliseconds"
"The speed at which the characters should be typed in milliseconds","The speed at which the characters should be typed in milliseconds"
"The speed at which the content will animate as the page scrolls (in milliseconds)","The speed at which the content will animate as the page scrolls (in milliseconds)"
"The speed at which the particles implode/explode","The speed at which the particles implode/explode"
"The speed at which the particles move.","The speed at which the particles move."
"The speed for the FilmStrip movement.  Can be customized for each of the Slider's viewports","The speed for the FilmStrip movement.  Can be customized for each of the Slider's viewports"
"The speed in milliseconds the particles opacity will animate.","The speed in milliseconds the particles opacity will animate."
"The speed in milliseconds the particle’s size will animate.","The speed in milliseconds the particle’s size will animate."
"The speed the items will change form one Slide to the next (in milliseconds)","The speed the items will change form one Slide to the next (in milliseconds)"
"The spread value for the Layer's <a href='https://www.w3schools.com/cssref/css3_pr_box-shadow.asp' target='_blank'>box-shadow</a>","The spread value for the Layer's <a href='https://www.w3schools.com/cssref/css3_pr_box-shadow.asp' target='_blank'>box-shadow</a>"
"The spread/strength amount in pixels to use for the CSS box-shadow","The spread/strength amount in pixels to use for the CSS box-shadow"
"The starting <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/blur' target='_blank'>blur filter</a> value for the loop animation","The starting <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/blur' target='_blank'>blur filter</a> value for the loop animation"
"The starting <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>brightness filter</a> value for the loop animation","The starting <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>brightness filter</a> value for the loop animation"
"The starting <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the loop animation","The starting <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the loop animation"
"The starting blur value for the Slides <a href=""http://docs.themepunch.com/slider-revolution/slide-background/#image"" target=""_blank"">main background image</a>.","The starting blur value for the Slides <a href=""http://docs.themepunch.com/slider-revolution/slide-background/#image"" target=""_blank"">main background image</a>."
"The starting image blur for the PanZoom effect (px)","The starting image blur for the PanZoom effect (px)"
"The starting rotateX value (horizontal plane) for the loop animation.  Accepts positive and negative values.","The starting rotateX value (horizontal plane) for the loop animation.  Accepts positive and negative values."
"The starting rotateY value (horizontal plane) for the loop animation.  Accepts positive and negative values.","The starting rotateY value (horizontal plane) for the loop animation.  Accepts positive and negative values."
"The starting rotation for the PanZoom effect (deg)","The starting rotation for the PanZoom effect (deg)"
"The starting rotation value (2D) for the loop animation.  Accepts positive and negative values.","The starting rotation value (2D) for the loop animation.  Accepts positive and negative values."
"The starting scaleX value (width) for the loop animation","The starting scaleX value (width) for the loop animation"
"The starting scaleY value (height) for the loop animation","The starting scaleY value (height) for the loop animation"
"The starting skewX value (horizontal plane) for the loop animation","The starting skewX value (horizontal plane) for the loop animation"
"The starting skewY value (vertical plane) for the loop animation","The starting skewY value (vertical plane) for the loop animation"
"The starting split point for the Before and After view.  Can be set differently for each of the Slider's viewports","The starting split point for the Before and After view.  Can be set differently for each of the Slider's viewports"
"The starting transparency for the loop animation","The starting transparency for the loop animation"
"The starting x position for the PanZoom movement","The starting x position for the PanZoom movement"
"The starting y position for the PanZoom movement","The starting y position for the PanZoom movement"
"The starting zoom percentage","The starting zoom percentage"
"The strength at which the particles will move.  For example, if ""100"" is entered, particles will start to move at a speed of ""100"" and then the speed will gradually be reduced to zero as the repulse effect takes place.","The strength at which the particles will move.  For example, if ""100"" is entered, particles will start to move at a speed of ""100"" and then the speed will gradually be reduced to zero as the repulse effect takes place."
"The strength of the opacity, blur or grayscale filter for the effect(s) for the Slide's Layers","The strength of the opacity, blur or grayscale filter for the effect(s) for the Slide's Layers"
"The strength of the opacity, blur or grayscale filter for the effect(s) for the Slide's main background","The strength of the opacity, blur or grayscale filter for the effect(s) for the Slide's main background"
"The strength value for the <a href=""https://www.w3schools.com/csSref/css3_pr_box-shadow.asp"" target=""_blank"">CSS box-shadow</a> applied to the <a href=""http://docs.themepunch.com/slider-revolution/slicey-addon/#add-slicey-layers"" target=""_blank"">Slicey Layers</a>.  Enter ""0"" for no shadow.","The strength value for the <a href=""https://www.w3schools.com/csSref/css3_pr_box-shadow.asp"" target=""_blank"">CSS box-shadow</a> applied to the <a href=""http://docs.themepunch.com/slider-revolution/slicey-addon/#add-slicey-layers"" target=""_blank"">Slicey Layers</a>.  Enter ""0"" for no shadow."
"The swipe direction that will trigger a Slide change","The swipe direction that will trigger a Slide change"
"The teaser animation speed in milliseonds for each bounce","The teaser animation speed in milliseonds for each bounce"
"The text color for the currently selected Layer","The text color for the currently selected Layer"
"The thumbnail image that will be used for the Slider's thumbnail navigation","The thumbnail image that will be used for the Slider's thumbnail navigation"
"The time in milliseconds for the word pattern delay","The time in milliseconds for the word pattern delay"
"The top margin for the currently Selected Layer.  Useful for rows/columns.","The top margin for the currently Selected Layer.  Useful for rows/columns."
"The top padding for the currently Selected Layer","The top padding for the currently Selected Layer"
"The top-left corner border-radius (px or %)","The top-left corner border-radius (px or %)"
"The top-left corner border-radius for the Layer on mouse hover (px or %)","The top-left corner border-radius for the Layer on mouse hover (px or %)"
"The top-right corner border-radius (px or %)","The top-right corner border-radius (px or %)"
"The top-right corner border-radius for the Layer on mouse hover (px or %)","The top-right corner border-radius for the Layer on mouse hover (px or %)"
"The total duration for the selected animation","The total duration for the selected animation"
"The total time in milliseconds the initial reveal takes place","The total time in milliseconds the initial reveal takes place"
"The total time the animation will take place in milliseconds.","The total time the animation will take place in milliseconds."
"The total time the overlay should fade out in milliseconds","The total time the overlay should fade out in milliseconds"
"The total time the reveal effect should occur in milliseconds","The total time the reveal effect should occur in milliseconds"
"The total time the transition should occur","The total time the transition should occur"
"The transition duration for the currently selected Layer (in milliseconds)","The transition duration for the currently selected Layer (in milliseconds)"
"The transition's total time in milliseconds","The transition's total time in milliseconds"
"The transparency level of the connected lines (0-100).","The transparency level of the connected lines (0-100)."
"The transparency level of the particles (0-100).","The transparency level of the particles (0-100)."
"The transparency level of the scaled particles.","The transparency level of the scaled particles."
"The url for the fallback image if a fallback is used for IE8/Mobile","The url for the fallback image if a fallback is used for IE8/Mobile"
"The url for the locally loaded HTML5 Audio","The url for the locally loaded HTML5 Audio"
"The url for the locally loaded HTML5 Video","The url for the locally loaded HTML5 Video"
"The url to go to when the Slide is clicked","The url to go to when the Slide is clicked"
