sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,accessories_size,accessories_type,apparel_type,author_artist,bag_luggage_type,banana_split,bedding_pattern,bed_bath_type,books_music_type,camera_megapixels,camera_type,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decor_type,description,diameter,electronic_type,fit,format,frame_style,gallery,gender,gendered,genre,gift_message_available,gift_wrapping_available,gift_wrapping_price,has_options,homeware_style,home_decor_type,image,image_label,internal_lining,jewelry_type,length,lens_type,luggage_size,luggage_style,luggage_travel_style,manufacturer,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,necklace_length,newattribute,news_from_date,news_to_date,occasion,options_container,page_layout,price,required_options,shoe_size,shoe_type,short_description,size,sleeve_length,small_image,small_image_label,special_from_date,special_price,special_to_date,status,style,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,width,window_size,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
mpd002,,Clothing,simple,,,base,,,Pants,,,,,,,,,Khaki,,,"2013-03-05 21:30:14",,,,,,"Straight leg chino. Back pockets with button closure. 14"" leg opening. Zip fly. 100% cotton.",,,Regular,,,,Male,,,,,,0,,,/m/p/mpd000t_1.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Khaki Bowery Chino Pants",,,,,Casual,"Block after Info Column",,140.0000,0,,,"The slim and trim Bowery is a wear-to-work pant you'll actually want to wear. A clean style in our crisp, compact cotton twill, it's perfectly polished (but also comfortable enough for hanging out after hours).",34,,/m/p/mpd000t_1.jpg,,,,,1,,2,/m/p/mpd000t_1.jpg,,"2013-04-16 06:04:57",khaki-bowery-chino-pants,khaki-bowery-chino-pants-23410.html,1,1.0000,,,19.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/p/mpd000b_3.jpg,,3,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khaki-bowery-chino-pants-30327.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/m/p/mpd000t_1.jpg,,1,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khaki-bowery-chino-pants-21943.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/m/p/mpd000c_3.jpg,,4,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/m/p/mpd000a_3.jpg,,2,0,,,,,,,,,,,,,,,,
mpd00336,,Clothing,simple,,,base,,,Pants,,,,,,,,,Charcoal,,,"2013-03-11 15:30:19",,,,,,"Straight leg chino. Back pockets with button closure. 14"" leg opening. Zip fly. 100% cotton.",,,Regular,,,,Male,,,,,,0,,,/m/p/mpd003t_5.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Bowery Chino Pants",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",140.0000,0,,,"The slim and trim Bowery is a wear-to-work pant you'll actually want to wear. A clean style in our crisp, compact cotton twill, it's perfectly polished (but also comfortable enough for hanging out after hours).",36,,/m/p/mpd003t_5.jpg,,,,,1,,2,/m/p/mpd003t_5.jpg,,"2014-03-08 07:41:23",bowery-chino-pants,bowery-chino-pants-20150.html,1,1.0000,,,10.0000,0.0000,0,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/p/mpd003t_5.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bowery-chino-pants-31553.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bowery-chino-pants-18435.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mpd00338,,Clothing,simple,,,base,,,Pants,,,,,,,,,Charcoal,,,"2013-03-11 15:30:50",,,,,,"Straight leg chino. Back pockets with button closure. 14"" leg opening. Zip fly. 100% cotton.",,,Regular,,,,Male,,,,,,0,,,/m/p/mpd003t_6.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Bowery Chino Pants",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",140.0000,0,,,"The slim and trim Bowery is a wear-to-work pant you'll actually want to wear. A clean style in our crisp, compact cotton twill, it's perfectly polished (but also comfortable enough for hanging out after hours).",38,,/m/p/mpd003t_6.jpg,,,,,1,,2,/m/p/mpd003t_6.jpg,,"2014-03-08 07:41:49",bowery-chino-pants-charcoal-38,bowery-chino-pants-charcoal-38.html,1,1.0000,,,39.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/p/mpd003t_6.jpg,,1,0,,,,,,,,,,,,,,,,
mpd00331,,Clothing,simple,,,base,,,Pants,,,,,,,,,Charcoal,,,"2013-03-11 15:40:43",,,,,,"Straight leg chino. Back pockets with button closure. 14"" leg opening. Zip fly. 100% cotton.",,,Regular,,,,Male,,,,,,0,,,/m/p/mpd003t_7.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Bowery Chino Pants",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",140.0000,0,,,"The slim and trim Bowery is a wear-to-work pant you'll actually want to wear. A clean style in our crisp, compact cotton twill, it's perfectly polished (but also comfortable enough for hanging out after hours).",31,,/m/p/mpd003t_7.jpg,,,,,1,,2,/m/p/mpd003t_7.jpg,,"2014-03-08 07:42:16",bowery-chino-pants-charcoal-31,bowery-chino-pants-charcoal-31.html,1,1.0000,,,-27.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/p/mpd003t_7.jpg,,1,0,,,,,,,,,,,,,,,,
mpd00328,,Clothing,simple,,,base,,,Pants,,,,,,,,,Charcoal,,,"2013-03-11 15:41:04",,,,,,"Straight leg chino. Back pockets with button closure. 14"" leg opening. Zip fly. 100% cotton.",,,Regular,,,,Male,,,,,,0,,,/m/p/mpd003t_8.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Bowery Chino Pants",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",140.0000,0,,,"The slim and trim Bowery is a wear-to-work pant you'll actually want to wear. A clean style in our crisp, compact cotton twill, it's perfectly polished (but also comfortable enough for hanging out after hours).",28,,/m/p/mpd003t_8.jpg,,,,,1,,2,/m/p/mpd003t_8.jpg,,"2014-03-08 07:42:34",bowery-chino-pants,bowery-chino-pants-20151.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/p/mpd003t_8.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bowery-chino-pants-31554.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bowery-chino-pants-18436.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mpd00028,,Clothing,simple,,,base,,,Pants,,,,,,,,,Khaki,,,"2013-03-11 17:23:59",,,,,,"Straight leg chino. Back pockets with button closure. 14"" leg opening. Zip fly. 100% cotton.",,,Regular,,,,Male,,,,,,0,,,/m/p/mpd000t_4.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Khaki Bowery Chino Pants",,,,,Casual,"Product Info Column","1 column",140.0000,0,,,"The slim and trim Bowery is a wear-to-work pant you'll actually want to wear. A clean style in our crisp, compact cotton twill, it's perfectly polished (but also comfortable enough for hanging out after hours).",28,,/m/p/mpd000t_4.jpg,,,,,1,,2,/m/p/mpd000t_4.jpg,,"2014-03-08 07:44:13",khaki-bowery-chino-pants-khaki-28,khaki-bowery-chino-pants-khaki-28.html,1,1.0000,,,20.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/p/mpd000t_4.jpg,,1,0,,,,,,,,,,,,,,,,
mpd00031,,Clothing,simple,,,base,,,Pants,,,,,,,,,Khaki,,,"2013-03-11 17:24:18",,,,,,"Straight leg chino. Back pockets with button closure. 14"" leg opening. Zip fly. 100% cotton.",,,Regular,,,,Male,,,,,,0,,,/m/p/mpd000t_5.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Khaki Bowery Chino Pants",,,,,Casual,"Product Info Column","1 column",140.0000,0,,,"The slim and trim Bowery is a wear-to-work pant you'll actually want to wear. A clean style in our crisp, compact cotton twill, it's perfectly polished (but also comfortable enough for hanging out after hours).",31,,/m/p/mpd000t_5.jpg,,,,,1,,2,/m/p/mpd000t_5.jpg,,"2014-03-08 07:45:16",khaki-bowery-chino-pants,khaki-bowery-chino-pants-23411.html,1,1.0000,,,20.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/p/mpd000t_5.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khaki-bowery-chino-pants-30328.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khaki-bowery-chino-pants-21944.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mpd00036,,Clothing,simple,,,base,,,Pants,,,,,,,,,Khaki,,,"2013-03-11 17:24:32",,,,,,"Straight leg chino. Back pockets with button closure. 14"" leg opening. Zip fly. 100% cotton.",,,Regular,,,,Male,,,,,,0,,,/m/p/mpd000t_6.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Khaki Bowery Chino Pants",,,,,Casual,"Product Info Column","1 column",140.0000,0,,,"The slim and trim Bowery is a wear-to-work pant you'll actually want to wear. A clean style in our crisp, compact cotton twill, it's perfectly polished (but also comfortable enough for hanging out after hours).",36,,/m/p/mpd000t_6.jpg,,,,,1,,2,/m/p/mpd000t_6.jpg,,"2014-03-08 07:45:48",khaki-bowery-chino-pants,khaki-bowery-chino-pants-23412.html,1,1.0000,,,20.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/p/mpd000t_6.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khaki-bowery-chino-pants-30329.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khaki-bowery-chino-pants-21945.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mpd00038,,Clothing,simple,,,base,,,Pants,,,,,,,,,Khaki,,,"2013-03-11 17:24:45",,,,,,"Straight leg chino. Back pockets with button closure. 14"" leg opening. Zip fly. 100% cotton.",,,Regular,,,,Male,,,,,,0,,,/m/p/mpd000t_7.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Khaki Bowery Chino Pants",,,,,Casual,"Product Info Column","1 column",140.0000,0,,,"The slim and trim Bowery is a wear-to-work pant you'll actually want to wear. A clean style in our crisp, compact cotton twill, it's perfectly polished (but also comfortable enough for hanging out after hours).",38,,/m/p/mpd000t_7.jpg,,,,,1,,2,/m/p/mpd000t_7.jpg,,"2014-03-08 07:46:09",khaki-bowery-chino-pants,khaki-bowery-chino-pants-23413.html,1,1.0000,,,20.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/p/mpd000t_7.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khaki-bowery-chino-pants-30330.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khaki-bowery-chino-pants-21946.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk004xs,,Clothing,simple,,,base,,,Tees,,,,,,,,,Black,,,"2013-03-11 17:50:01",,,,,,"Ultrasoft, lightweight V-neck tee. 100% cotton. Machine wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk004t_5.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Chelsea Tee",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",75.0000,0,,,"Minimalist style and maximum comfort meet in this lightweight tee.",XS,"Short Sleeve",/m/t/mtk004t_5.jpg,,,,,1,,2,/m/t/mtk004t_5.jpg,,"2014-03-08 07:10:19",chelsea-tee,chelsea-tee-66547.html,1,1.0000,,,18.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk004t_5.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-100180.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-61379.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk004m,,Clothing,simple,,,base,,,Tees,,,,,,,,,Black,,,"2013-03-11 17:50:25",,,,,,"Ultrasoft, lightweight V-neck tee. 100% cotton. Machine wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk004t_6.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Chelsea Tee",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",75.0000,0,,,"Minimalist style and maximum comfort meet in this lightweight tee.",M,"Short Sleeve",/m/t/mtk004t_6.jpg,,,,,1,,2,/m/t/mtk004t_6.jpg,,"2014-03-08 07:10:36",chelsea-tee,chelsea-tee-66548.html,1,1.0000,,,22.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk004t_6.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-100181.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-61380.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk002s,,Clothing,simple,,,base,,,Tees,,,,,,,,,White,,,"2013-03-11 18:34:54",,,,,,"Ultrasoft, lightweight V-neck tee. 100% cotton. Machine wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk002t_5.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Chelsea Tee",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",75.0000,0,,,"Minimalist style and maximum comfort meet in this lightweight tee.",S,"Short Sleeve",/m/t/mtk002t_5.jpg,,,,,1,,2,/m/t/mtk002t_5.jpg,,"2014-03-08 07:11:59",chelsea-tee,chelsea-tee-66549.html,1,1.0000,,,22.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk002t_5.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-100182.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-61381.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk002xs,,Clothing,simple,,,base,,,Tees,,,,,,,,,White,,,"2013-03-11 18:35:35",,,,,,"Ultrasoft, lightweight V-neck tee. 100% cotton. Machine wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk002t_6.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Chelsea Tee",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",75.0000,0,,,"Minimalist style and maximum comfort meet in this lightweight tee.",XS,"Short Sleeve",/m/t/mtk002t_6.jpg,,,,,1,,2,/m/t/mtk002t_6.jpg,,"2014-03-08 07:12:22",chelsea-tee,chelsea-tee-66550.html,1,1.0000,,,22.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk002t_6.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-100183.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-61382.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk002xl,,Clothing,simple,,,base,,,Tees,,,,,,,,,White,,,"2013-03-11 18:39:40",,,,,,"Ultrasoft, lightweight V-neck tee. 100% cotton. Machine wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk002t_7.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Chelsea Tee",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",75.0000,0,,,"Minimalist style and maximum comfort meet in this lightweight tee.",XL,"Short Sleeve",/m/t/mtk002t_7.jpg,,,,,1,,2,/m/t/mtk002t_7.jpg,,"2014-03-08 07:12:43",chelsea-tee,chelsea-tee-66551.html,1,1.0000,,,22.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk002t_7.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-100184.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-61383.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk004xl,,Clothing,simple,,,base,,,Tees,,,,,,,,,Black,,,"2013-03-11 19:01:42",,,,,,"Ultrasoft, lightweight V-neck tee. 100% cotton. Machine wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk004t_7.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Chelsea Tee",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",160.0000,0,,,"Minimalist style and maximum comfort meet in this lightweight tee.",XL,"Short Sleeve",/m/t/mtk004t_7.jpg,,,,,1,,2,/m/t/mtk004t_7.jpg,,"2014-03-08 07:10:54",chelsea-tee,chelsea-tee-66552.html,1,1.0000,,,4.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk004t_7.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-100185.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-61384.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk000l,,Clothing,simple,,,base,,,Tees,,,,,,,,,Blue,,,"2013-03-11 19:06:02",,,,,,"Ultrasoft, lightweight V-neck tee. 100% cotton. Machine wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk000t_5.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Chelsea Tee",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",75.0000,0,,,"Minimalist style and maximum comfort meet in this lightweight tee.",L,"Short Sleeve",/m/t/mtk000t_5.jpg,,,,,1,,2,/m/t/mtk000t_5.jpg,,"2014-03-08 07:13:12",chelsea-tee,chelsea-tee-100186.html,1,1.0000,,,20.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk000t_5.jpg,,1,0,,,,,,,,,,,,,,,,
,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-66536.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-61385.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk000xl,,Clothing,simple,,,base,,,Tees,,,,,,,,,Blue,,,"2013-03-11 19:06:18",,,,,,"Ultrasoft, lightweight V-neck tee. 100% cotton. Machine wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk000t_6.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Chelsea Tee",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",75.0000,0,,,"Minimalist style and maximum comfort meet in this lightweight tee.",XL,"Short Sleeve",/m/t/mtk000t_6.jpg,,,,,1,,2,/m/t/mtk000t_6.jpg,,"2014-03-08 07:13:33",chelsea-tee,chelsea-tee-100187.html,1,1.0000,,,20.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk000t_6.jpg,,1,0,,,,,,,,,,,,,,,,
,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-66537.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-61386.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
